,0
86252,-4800.0
86253,-4800.0
86254,-4800.0
86255,-4800.0
86256,-4800.0
86257,-4800.0
86258,-4800.0
86259,-4800.0
86260,-4800.0
86261,-4800.0
86262,-4800.0
86263,-4800.0
86264,-4800.0
86265,-4800.0
86266,-4925.0
86267,-4550.0
86268,-4550.0
86269,-4550.0
86270,-4550.0
86271,-4550.0
86272,-4550.0
86273,-4550.0
86274,-4550.0
86275,-4550.0
86276,-4550.0
86277,-4550.0
86278,-4550.0
86279,-4550.0
86280,-4550.0
86281,-4550.0
86282,-4550.0
86283,-4550.0
86284,-4550.0
86285,-4550.0
86286,-4550.0
86287,-4550.0
86288,-4550.0
86289,-4550.0
86290,-4550.0
86291,-4550.0
86292,-4550.0
86293,-4550.0
86294,-4550.0
86295,-5675.0
86296,-5675.0
86297,-5675.0
86298,-5675.0
86299,-5675.0
86300,-5675.0
86301,-5675.0
86302,-5675.0
86303,-5675.0
86304,-5675.0
86305,-5675.0
86306,-5675.0
86307,-5675.0
86308,-5675.0
86309,-5675.0
86310,-5675.0
86311,-5675.0
86312,-5675.0
86313,-5675.0
86314,-5675.0
86315,-5675.0
86316,-5675.0
86317,-5675.0
86318,-5675.0
86319,-5675.0
86320,-5675.0
86321,-5675.0
86322,-5675.0
86323,-5675.0
86324,-5675.0
86325,-5675.0
86326,-5675.0
86327,-5675.0
86328,-5675.0
86329,-5675.0
86330,-5675.0
86331,-5675.0
86332,-5050.0
86333,-4050.0
86334,-4425.0
86335,-4050.0
86336,-4050.0
86337,-4050.0
86338,-4050.0
86339,-4050.0
86340,-4050.0
86341,-6425.0
86342,-6425.0
86343,-6425.0
86344,-6425.0
86345,-6425.0
86346,-6425.0
86347,-6425.0
86348,-6425.0
86349,-6425.0
86350,-6425.0
86351,-6425.0
86352,-6425.0
86353,-6425.0
86354,-6425.0
86355,-6425.0
86356,-6425.0
86357,-6425.0
86358,-6425.0
86359,-6425.0
86360,-6425.0
86361,-6425.0
86362,-6425.0
86363,-6425.0
86364,-6425.0
86365,-6425.0
86366,-6425.0
86367,-6425.0
86368,-6425.0
86369,-6425.0
86370,-6425.0
86371,-6425.0
86372,-6425.0
86373,-6425.0
86374,-6425.0
86375,-6425.0
86376,-6425.0
86377,-6425.0
86378,-6425.0
86379,-6425.0
86380,-6425.0
86381,-6425.0
86382,-6425.0
86383,-4800.0
86384,-6300.0
86385,-6300.0
86386,-6300.0
86387,-6300.0
86388,-6300.0
86389,-6300.0
86390,-6300.0
86391,-6300.0
86392,-6300.0
86393,-6300.0
86394,-6300.0
86395,-6300.0
86396,-6300.0
86397,-6300.0
86398,-6300.0
86399,-6300.0
86400,-6300.0
86401,-6300.0
86402,-6300.0
86403,-6300.0
86404,-6300.0
86405,-6300.0
86406,-6300.0
86407,-8675.0
86408,-8675.0
86409,-8675.0
86410,-8675.0
86411,-9300.0
86412,-9300.0
86413,-9300.0
86414,-9300.0
86415,-9300.0
86416,-9300.0
86417,-9300.0
86418,-9300.0
86419,-9300.0
86420,-9300.0
86421,-9300.0
86422,-9300.0
86423,-9300.0
86424,-9300.0
86425,-9300.0
86426,-9300.0
86427,-9300.0
86428,-9300.0
86429,-9300.0
86430,-9300.0
86431,-9300.0
86432,-9300.0
86433,-9800.0
86434,-9800.0
86435,-9800.0
86436,-9800.0
86437,-9800.0
86438,-9800.0
86439,-9800.0
86440,-9800.0
86441,-9800.0
86442,-9800.0
86443,-9800.0
86444,-9800.0
86445,-9800.0
86446,-9800.0
86447,-9800.0
86448,-9800.0
86449,-9800.0
86450,-9800.0
86451,-9800.0
86452,-9800.0
86453,-8300.0
86454,-8050.0
86455,-8050.0
86456,-8050.0
86457,-8050.0
86458,-8050.0
86459,-8050.0
86460,-8050.0
86461,-8050.0
86462,-8050.0
86463,-8050.0
86464,-8050.0
86465,-8050.0
86466,-8050.0
86467,-8050.0
86468,-8050.0
86469,-8050.0
86470,-8050.0
86471,-8050.0
86472,-8050.0
86473,-8050.0
86474,-8050.0
86475,-8050.0
86476,-8050.0
86477,-8050.0
86478,-8050.0
86479,-8050.0
86480,-7425.0
86481,-7425.0
86482,-7425.0
86483,-7425.0
86484,-7425.0
86485,-7425.0
86486,-7425.0
86487,-7425.0
86488,-6050.0
86489,-6550.0
86490,-6550.0
86491,-6550.0
86492,-6550.0
86493,-6550.0
86494,-6550.0
86495,-6550.0
86496,-6550.0
86497,-6550.0
86498,-7550.0
86499,-7550.0
86500,-7550.0
86501,-7550.0
86502,-7550.0
86503,-7550.0
86504,-7550.0
86505,-7550.0
86506,-7550.0
86507,-7550.0
86508,-7550.0
86509,-7550.0
86510,-7550.0
86511,-7550.0
86512,-7550.0
86513,-7550.0
86514,-7550.0
86515,-7550.0
86516,-7550.0
86517,-7550.0
86518,-7550.0
86519,-7550.0
86520,-7550.0
86521,-7550.0
86522,-7550.0
86523,-7550.0
