,0
85901,-5725.0
85902,-5725.0
85903,-5725.0
85904,-5725.0
85905,-5725.0
85906,-5725.0
85907,-6075.0
85908,-4850.0
85909,-3275.0
85910,-4762.5
85911,-4587.5
85912,-4587.5
85913,-4587.5
85914,-4587.5
85915,-4587.5
85916,-4587.5
85917,-4587.5
85918,-4587.5
85919,-4587.5
85920,-4587.5
85921,-4587.5
85922,-4587.5
85923,-4587.5
85924,-4587.5
85925,-4587.5
85926,-4587.5
85927,-4587.5
85928,-4587.5
85929,-2750.0
85930,-2750.0
85931,-2750.0
85932,-2750.0
85933,-2750.0
85934,-2750.0
85935,-2750.0
85936,-4062.5
85937,-3100.0
85938,-3800.0
85939,-912.5
85940,-912.5
85941,-1175.0
85942,-4062.5
85943,-5287.5
85944,-6250.0
85945,-5900.0
85946,-5900.0
85947,-6600.0
85948,-6600.0
85949,-6600.0
85950,-6600.0
85951,-6075.0
85952,-7825.0
85953,-6425.0
85954,-3887.5
85955,-4587.5
85956,-7387.5
85957,-7912.5
85958,-8000.0
85959,-9050.0
85960,-8962.5
85961,-7125.0
85962,-7037.5
85963,-5812.5
85964,-3800.0
85965,-3712.5
85966,-3712.5
85967,-3712.5
85968,-3712.5
85969,-3712.5
85970,-3712.5
85971,-3712.5
85972,-3712.5
85973,-3712.5
85974,-3712.5
85975,-3712.5
85976,-3712.5
85977,-3712.5
85978,-3712.5
85979,-3712.5
85980,-3712.5
85981,-3712.5
85982,-3712.5
85983,-3712.5
85984,-3712.5
85985,-3712.5
85986,-3712.5
85987,-3712.5
85988,-3712.5
85989,-3712.5
85990,-3712.5
85991,-3712.5
85992,-3712.5
85993,-3712.5
85994,-3712.5
85995,-3712.5
85996,-3712.5
85997,-3712.5
85998,-3712.5
85999,-3712.5
86000,-3712.5
86001,-3712.5
86002,-3712.5
86003,-3712.5
86004,-3712.5
86005,-3712.5
86006,-3712.5
86007,-3712.5
86008,-3712.5
86009,-3712.5
86010,-3712.5
86011,-3712.5
86012,-3712.5
86013,-3712.5
86014,-3712.5
86015,-3712.5
86016,-3712.5
86017,-4587.5
86018,-4587.5
86019,-3287.5
86020,-2287.5
86021,-1887.5
86022,-2487.5
86023,-2087.5
86024,-2087.5
86025,-2087.5
86026,-2087.5
86027,-2087.5
86028,-2087.5
86029,-2087.5
86030,-2087.5
86031,-2087.5
86032,-2087.5
86033,-2087.5
86034,-2087.5
86035,-2087.5
86036,-2087.5
86037,-2087.5
86038,-2087.5
86039,-2087.5
86040,-2087.5
86041,-2087.5
86042,-2087.5
86043,-2087.5
86044,-2087.5
86045,-2087.5
86046,-2087.5
86047,-2087.5
86048,-2087.5
86049,-2087.5
86050,-2087.5
86051,-2087.5
86052,-2087.5
86053,-1087.5
86054,-1087.5
86055,-1087.5
86056,-1087.5
86057,-1087.5
86058,-1087.5
86059,-1087.5
86060,-1087.5
86061,-1087.5
86062,-1087.5
86063,-1087.5
86064,-1087.5
86065,-1087.5
86066,-1087.5
86067,-1087.5
86068,-1087.5
86069,-1087.5
86070,-1087.5
86071,-1087.5
86072,-1087.5
86073,-1087.5
86074,-1087.5
86075,-1087.5
86076,-1087.5
86077,-1087.5
86078,-1187.5
86079,-1187.5
86080,-1187.5
86081,-1187.5
86082,-1187.5
86083,-1187.5
86084,-1187.5
86085,-1187.5
86086,-1187.5
86087,-1187.5
86088,-1187.5
86089,-1187.5
86090,-1187.5
86091,-1187.5
86092,-1187.5
86093,-1187.5
86094,-1187.5
86095,512.5
86096,512.5
86097,-287.5
86098,-387.5
86099,-1087.5
86100,-387.5
86101,-1687.5
86102,-1687.5
86103,-1687.5
86104,-1687.5
86105,-1687.5
86106,-1687.5
86107,-1687.5
86108,-1687.5
86109,-1687.5
86110,-1687.5
86111,-1687.5
86112,-1687.5
86113,-1687.5
86114,-1687.5
86115,-1687.5
86116,-1687.5
86117,-1687.5
86118,-1687.5
86119,-1687.5
86120,-1687.5
86121,-1687.5
86122,-1687.5
86123,-1687.5
86124,-1687.5
86125,-1687.5
86126,-1687.5
86127,-1687.5
86128,-1687.5
86129,-1687.5
86130,-1687.5
86131,-1687.5
86132,-1687.5
86133,-1687.5
86134,-1687.5
86135,-1687.5
86136,-1687.5
86137,-1687.5
86138,-1687.5
86139,-1687.5
86140,-1687.5
86141,-1687.5
86142,-1687.5
86143,-1687.5
86144,-1687.5
86145,-1687.5
86146,-1687.5
86147,-1687.5
86148,-1687.5
86149,-1687.5
86150,-1687.5
86151,-2887.5
86152,-2487.5
86153,-2487.5
86154,-2487.5
86155,-2487.5
86156,-2487.5
86157,-2487.5
86158,-2487.5
86159,-2487.5
86160,-2487.5
86161,-2487.5
86162,-2487.5
86163,-2487.5
86164,-2487.5
86165,-2487.5
86166,-2487.5
86167,-2487.5
86168,-2487.5
86169,-2487.5
86170,-2487.5
86171,-2487.5
86172,-2487.5
86173,-4587.5
86174,-4587.5
86175,-3087.5
86176,-3337.5
86177,-1087.5
86178,-962.5
86179,-962.5
86180,-962.5
86181,-962.5
86182,-962.5
86183,-962.5
86184,-962.5
86185,-962.5
