trade_id,entry_bar,exit_bar,entry_time,exit_time,direction,size,entry_price,exit_price,hold_bars,gross_pnl,commission,slippage_cost,net_pnl,entry_signal,exit_reason
74,1454,1455,2024-05-23 15:20:00+00:00,2024-05-23 15:25:00+00:00,LONG,8,5332.25,5332.5,1,100.0,20.0,200.0,-120.0,toxic_cont,time_exit
75,1478,1479,2024-05-23 17:20:00+00:00,2024-05-23 17:25:00+00:00,LONG,8,5319.5,5321.75,1,900.0,20.0,200.0,680.0,toxic_cont,time_exit
76,1487,1491,2024-05-23 18:05:00+00:00,2024-05-23 18:25:00+00:00,LONG,9,5291.75,5283.5,4,-3712.5,22.5,225.0,-3960.0,toxic_cont,time_exit
77,1508,1509,2024-05-23 19:50:00+00:00,2024-05-23 19:55:00+00:00,LONG,9,5286.5,5286.0,1,-225.0,22.5,225.0,-472.5,toxic_cont,time_exit
78,1510,1514,2024-05-24 13:30:00+00:00,2024-05-24 13:50:00+00:00,LONG,9,5305.5,5295.25,4,-4612.5,22.5,225.0,-4860.0,toxic_cont,time_exit
79,1528,1532,2024-05-24 15:00:00+00:00,2024-05-24 15:20:00+00:00,LONG,9,5323.75,5326.0,4,1012.5,22.5,225.0,765.0,toxic_cont,time_exit
80,1576,1577,2024-05-24 19:00:00+00:00,2024-05-24 19:05:00+00:00,SHORT,10,5312.25,5314.5,1,-1125.0,25.0,250.0,-1400.0,toxic_rev,time_exit
81,1586,1587,2024-05-24 19:50:00+00:00,2024-05-24 19:55:00+00:00,LONG,10,5319.0,5321.5,1,1250.0,25.0,250.0,975.0,toxic_cont,time_exit
82,1627,1628,2024-05-27 16:45:00+00:00,2024-05-27 16:50:00+00:00,LONG,10,5334.25,5332.5,1,-875.0,25.0,250.0,-1150.0,toxic_cont,time_exit
83,1632,1634,2024-05-28 13:40:00+00:00,2024-05-28 13:50:00+00:00,SHORT,10,5324.75,5321.0,2,1875.0,25.0,250.0,1600.0,toxic_rev,time_exit
84,1635,1638,2024-05-28 13:55:00+00:00,2024-05-28 14:10:00+00:00,LONG,10,5320.0,5319.5,3,-250.0,25.0,250.0,-525.0,toxic_cont,time_exit
85,1639,1640,2024-05-28 14:15:00+00:00,2024-05-28 14:20:00+00:00,LONG,10,5323.0,5322.5,1,-250.0,25.0,250.0,-525.0,toxic_cont,time_exit
86,1684,1685,2024-05-28 18:00:00+00:00,2024-05-28 18:05:00+00:00,LONG,10,5317.5,5317.5,1,0.0,25.0,250.0,-275.0,toxic_cont,time_exit
87,1695,1698,2024-05-28 18:55:00+00:00,2024-05-28 19:10:00+00:00,LONG,10,5309.25,5309.0,3,-125.0,25.0,250.0,-400.0,toxic_cont,time_exit
88,1709,1713,2024-05-29 13:35:00+00:00,2024-05-29 13:55:00+00:00,LONG,10,5283.75,5286.75,4,1500.0,25.0,250.0,1225.0,toxic_cont,time_exit
